,restaurantsId,name,averageRating,establishmentTypeAndCuisineTags
5888,d15223662,Ummrao,5.0,Indian
5889,d804433,Kebabs & Kurries,5.0,Indian
5890,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
5891,d21511592,Rasoi Kitchen & Bar,5.0,Indian
5892,d19428928,Tanatan Shivaji Park,5.0,Indian
5893,d1014520,Peshawri,4.5,Indian Healthy
5894,d3268182,Nawab Saheb,5.0,Indian
5895,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
5896,d16845556,Yeda Republic,5.0,Asian
5897,d6158439,The Brasserie,4.5,Indian International Asian
5898,d17609451,Gallery Café,5.0,Indian International Asian Healthy
5899,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
5900,d1138825,Lotus Cafe,4.5,Indian Cafe International
5901,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
5902,d1370074,Dakshin Coastal,4.5,Indian
5903,d947165,Flamboyante,4.5,Indian
5904,d5899260,Bombay High,5.0,Bar
5905,d7707818,The Bombay Canteen,4.5,Indian
5906,d1202559,It's Mirchi,4.5,Indian
5907,d4064145,The Arthouse,4.5,Indian International
5908,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
5909,d5901185,Fountain Sizzlers,4.5,Indian
5910,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
5911,d21387580,Fiona,5.0,Italian Indian Bar Asian
5912,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
5913,d2034920,Namak,5.0,Indian
5914,d8010527,Saptami,5.0,Indian
5915,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
5916,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
5917,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
5918,d15223662,Ummrao,5.0,Indian
5919,d804433,Kebabs & Kurries,5.0,Indian
5920,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
5921,d21511592,Rasoi Kitchen & Bar,5.0,Indian
5922,d19428928,Tanatan Shivaji Park,5.0,Indian
5923,d1014520,Peshawri,4.5,Indian Healthy
5924,d3268182,Nawab Saheb,5.0,Indian
5925,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
5926,d16845556,Yeda Republic,5.0,Asian
5927,d6158439,The Brasserie,4.5,Indian International Asian
5928,d17609451,Gallery Café,5.0,Indian International Asian Healthy
5929,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
5930,d1138825,Lotus Cafe,4.5,Indian Cafe International
5931,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
5932,d1370074,Dakshin Coastal,4.5,Indian
5933,d947165,Flamboyante,4.5,Indian
5934,d5899260,Bombay High,5.0,Bar
5935,d7707818,The Bombay Canteen,4.5,Indian
5936,d1202559,It's Mirchi,4.5,Indian
5937,d4064145,The Arthouse,4.5,Indian International
5938,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
5939,d5901185,Fountain Sizzlers,4.5,Indian
5940,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
5941,d21387580,Fiona,5.0,Italian Indian Bar Asian
5942,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
5943,d2034920,Namak,5.0,Indian
5944,d8010527,Saptami,5.0,Indian
5945,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
5946,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
5947,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
5948,d15223662,Ummrao,5.0,Indian
5949,d804433,Kebabs & Kurries,5.0,Indian
5950,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
5951,d21511592,Rasoi Kitchen & Bar,5.0,Indian
5952,d19428928,Tanatan Shivaji Park,5.0,Indian
5953,d1014520,Peshawri,4.5,Indian Healthy
5954,d3268182,Nawab Saheb,5.0,Indian
5955,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
5956,d16845556,Yeda Republic,5.0,Asian
5957,d6158439,The Brasserie,4.5,Indian International Asian
5958,d17609451,Gallery Café,5.0,Indian International Asian Healthy
5959,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
5960,d1138825,Lotus Cafe,4.5,Indian Cafe International
5961,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
5962,d1370074,Dakshin Coastal,4.5,Indian
5963,d947165,Flamboyante,4.5,Indian
5964,d5899260,Bombay High,5.0,Bar
5965,d7707818,The Bombay Canteen,4.5,Indian
5966,d1202559,It's Mirchi,4.5,Indian
5967,d4064145,The Arthouse,4.5,Indian International
5968,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
5969,d5901185,Fountain Sizzlers,4.5,Indian
5970,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
5971,d21387580,Fiona,5.0,Italian Indian Bar Asian
5972,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
5973,d2034920,Namak,5.0,Indian
5974,d8010527,Saptami,5.0,Indian
5975,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
5976,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
5977,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
5978,d15223662,Ummrao,5.0,Indian
5979,d804433,Kebabs & Kurries,5.0,Indian
5980,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
5981,d21511592,Rasoi Kitchen & Bar,5.0,Indian
5982,d19428928,Tanatan Shivaji Park,5.0,Indian
5983,d1014520,Peshawri,4.5,Indian Healthy
5984,d3268182,Nawab Saheb,5.0,Indian
5985,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
5986,d16845556,Yeda Republic,5.0,Asian
5987,d6158439,The Brasserie,4.5,Indian International Asian
5988,d17609451,Gallery Café,5.0,Indian International Asian Healthy
5989,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
5990,d1138825,Lotus Cafe,4.5,Indian Cafe International
5991,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
5992,d1370074,Dakshin Coastal,4.5,Indian
5993,d947165,Flamboyante,4.5,Indian
5994,d5899260,Bombay High,5.0,Bar
5995,d7707818,The Bombay Canteen,4.5,Indian
5996,d1202559,It's Mirchi,4.5,Indian
5997,d4064145,The Arthouse,4.5,Indian International
5998,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
5999,d5901185,Fountain Sizzlers,4.5,Indian
6000,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6001,d21387580,Fiona,5.0,Italian Indian Bar Asian
6002,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6003,d2034920,Namak,5.0,Indian
6004,d8010527,Saptami,5.0,Indian
6005,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6006,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6007,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6008,d15223662,Ummrao,5.0,Indian
6009,d804433,Kebabs & Kurries,5.0,Indian
6010,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6011,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6012,d19428928,Tanatan Shivaji Park,5.0,Indian
6013,d1014520,Peshawri,4.5,Indian Healthy
6014,d3268182,Nawab Saheb,5.0,Indian
6015,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6016,d16845556,Yeda Republic,5.0,Asian
6017,d6158439,The Brasserie,4.5,Indian International Asian
6018,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6019,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6020,d1138825,Lotus Cafe,4.5,Indian Cafe International
6021,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6022,d1370074,Dakshin Coastal,4.5,Indian
6023,d947165,Flamboyante,4.5,Indian
6024,d5899260,Bombay High,5.0,Bar
6025,d7707818,The Bombay Canteen,4.5,Indian
6026,d1202559,It's Mirchi,4.5,Indian
6027,d4064145,The Arthouse,4.5,Indian International
6028,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6029,d5901185,Fountain Sizzlers,4.5,Indian
6030,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6031,d21387580,Fiona,5.0,Italian Indian Bar Asian
6032,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6033,d2034920,Namak,5.0,Indian
6034,d8010527,Saptami,5.0,Indian
6035,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6036,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6037,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6038,d15223662,Ummrao,5.0,Indian
6039,d804433,Kebabs & Kurries,5.0,Indian
6040,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6041,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6042,d19428928,Tanatan Shivaji Park,5.0,Indian
6043,d1014520,Peshawri,4.5,Indian Healthy
6044,d3268182,Nawab Saheb,5.0,Indian
6045,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6046,d16845556,Yeda Republic,5.0,Asian
6047,d6158439,The Brasserie,4.5,Indian International Asian
6048,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6049,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6050,d1138825,Lotus Cafe,4.5,Indian Cafe International
6051,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6052,d1370074,Dakshin Coastal,4.5,Indian
6053,d947165,Flamboyante,4.5,Indian
6054,d5899260,Bombay High,5.0,Bar
6055,d7707818,The Bombay Canteen,4.5,Indian
6056,d1202559,It's Mirchi,4.5,Indian
6057,d4064145,The Arthouse,4.5,Indian International
6058,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6059,d5901185,Fountain Sizzlers,4.5,Indian
6060,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6061,d21387580,Fiona,5.0,Italian Indian Bar Asian
6062,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6063,d2034920,Namak,5.0,Indian
6064,d8010527,Saptami,5.0,Indian
6065,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6066,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6067,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6068,d15223662,Ummrao,5.0,Indian
6069,d804433,Kebabs & Kurries,5.0,Indian
6070,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6071,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6072,d19428928,Tanatan Shivaji Park,5.0,Indian
6073,d1014520,Peshawri,4.5,Indian Healthy
6074,d3268182,Nawab Saheb,5.0,Indian
6075,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6076,d16845556,Yeda Republic,5.0,Asian
6077,d6158439,The Brasserie,4.5,Indian International Asian
6078,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6079,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6080,d1138825,Lotus Cafe,4.5,Indian Cafe International
6081,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6082,d1370074,Dakshin Coastal,4.5,Indian
6083,d947165,Flamboyante,4.5,Indian
6084,d5899260,Bombay High,5.0,Bar
6085,d7707818,The Bombay Canteen,4.5,Indian
6086,d1202559,It's Mirchi,4.5,Indian
6087,d4064145,The Arthouse,4.5,Indian International
6088,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6089,d5901185,Fountain Sizzlers,4.5,Indian
6090,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6091,d21387580,Fiona,5.0,Italian Indian Bar Asian
6092,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6093,d2034920,Namak,5.0,Indian
6094,d8010527,Saptami,5.0,Indian
6095,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6096,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6097,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6098,d15223662,Ummrao,5.0,Indian
6099,d804433,Kebabs & Kurries,5.0,Indian
6100,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6101,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6102,d19428928,Tanatan Shivaji Park,5.0,Indian
6103,d1014520,Peshawri,4.5,Indian Healthy
6104,d3268182,Nawab Saheb,5.0,Indian
6105,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6106,d16845556,Yeda Republic,5.0,Asian
6107,d6158439,The Brasserie,4.5,Indian International Asian
6108,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6109,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6110,d1138825,Lotus Cafe,4.5,Indian Cafe International
6111,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6112,d1370074,Dakshin Coastal,4.5,Indian
6113,d947165,Flamboyante,4.5,Indian
6114,d5899260,Bombay High,5.0,Bar
6115,d7707818,The Bombay Canteen,4.5,Indian
6116,d1202559,It's Mirchi,4.5,Indian
6117,d4064145,The Arthouse,4.5,Indian International
6118,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6119,d5901185,Fountain Sizzlers,4.5,Indian
6120,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6121,d21387580,Fiona,5.0,Italian Indian Bar Asian
6122,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6123,d2034920,Namak,5.0,Indian
6124,d8010527,Saptami,5.0,Indian
6125,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6126,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6127,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6128,d15223662,Ummrao,5.0,Indian
6129,d804433,Kebabs & Kurries,5.0,Indian
6130,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6131,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6132,d19428928,Tanatan Shivaji Park,5.0,Indian
6133,d1014520,Peshawri,4.5,Indian Healthy
6134,d3268182,Nawab Saheb,5.0,Indian
6135,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6136,d16845556,Yeda Republic,5.0,Asian
6137,d6158439,The Brasserie,4.5,Indian International Asian
6138,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6139,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6140,d1138825,Lotus Cafe,4.5,Indian Cafe International
6141,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6142,d1370074,Dakshin Coastal,4.5,Indian
6143,d947165,Flamboyante,4.5,Indian
6144,d5899260,Bombay High,5.0,Bar
6145,d7707818,The Bombay Canteen,4.5,Indian
6146,d1202559,It's Mirchi,4.5,Indian
6147,d4064145,The Arthouse,4.5,Indian International
6148,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6149,d5901185,Fountain Sizzlers,4.5,Indian
6150,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6151,d21387580,Fiona,5.0,Italian Indian Bar Asian
6152,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6153,d2034920,Namak,5.0,Indian
6154,d8010527,Saptami,5.0,Indian
6155,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6156,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6157,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6158,d15223662,Ummrao,5.0,Indian
6159,d804433,Kebabs & Kurries,5.0,Indian
6160,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6161,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6162,d19428928,Tanatan Shivaji Park,5.0,Indian
6163,d1014520,Peshawri,4.5,Indian Healthy
6164,d3268182,Nawab Saheb,5.0,Indian
6165,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6166,d16845556,Yeda Republic,5.0,Asian
6167,d6158439,The Brasserie,4.5,Indian International Asian
6168,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6169,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6170,d1138825,Lotus Cafe,4.5,Indian Cafe International
6171,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6172,d1370074,Dakshin Coastal,4.5,Indian
6173,d947165,Flamboyante,4.5,Indian
6174,d5899260,Bombay High,5.0,Bar
6175,d7707818,The Bombay Canteen,4.5,Indian
6176,d1202559,It's Mirchi,4.5,Indian
6177,d4064145,The Arthouse,4.5,Indian International
6178,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6179,d5901185,Fountain Sizzlers,4.5,Indian
6180,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6181,d21387580,Fiona,5.0,Italian Indian Bar Asian
6182,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6183,d2034920,Namak,5.0,Indian
6184,d8010527,Saptami,5.0,Indian
6185,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6186,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6187,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6188,d15223662,Ummrao,5.0,Indian
6189,d804433,Kebabs & Kurries,5.0,Indian
6190,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6191,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6192,d19428928,Tanatan Shivaji Park,5.0,Indian
6193,d1014520,Peshawri,4.5,Indian Healthy
6194,d3268182,Nawab Saheb,5.0,Indian
6195,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6196,d16845556,Yeda Republic,5.0,Asian
6197,d6158439,The Brasserie,4.5,Indian International Asian
6198,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6199,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6200,d1138825,Lotus Cafe,4.5,Indian Cafe International
6201,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6202,d1370074,Dakshin Coastal,4.5,Indian
6203,d947165,Flamboyante,4.5,Indian
6204,d5899260,Bombay High,5.0,Bar
6205,d7707818,The Bombay Canteen,4.5,Indian
6206,d1202559,It's Mirchi,4.5,Indian
6207,d4064145,The Arthouse,4.5,Indian International
6208,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6209,d5901185,Fountain Sizzlers,4.5,Indian
6210,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6211,d21387580,Fiona,5.0,Italian Indian Bar Asian
6212,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6213,d2034920,Namak,5.0,Indian
6214,d8010527,Saptami,5.0,Indian
6215,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6216,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6217,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6218,d15223662,Ummrao,5.0,Indian
6219,d804433,Kebabs & Kurries,5.0,Indian
6220,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6221,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6222,d19428928,Tanatan Shivaji Park,5.0,Indian
6223,d1014520,Peshawri,4.5,Indian Healthy
6224,d3268182,Nawab Saheb,5.0,Indian
6225,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6226,d16845556,Yeda Republic,5.0,Asian
6227,d6158439,The Brasserie,4.5,Indian International Asian
6228,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6229,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6230,d1138825,Lotus Cafe,4.5,Indian Cafe International
6231,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6232,d1370074,Dakshin Coastal,4.5,Indian
6233,d947165,Flamboyante,4.5,Indian
6234,d5899260,Bombay High,5.0,Bar
6235,d7707818,The Bombay Canteen,4.5,Indian
6236,d1202559,It's Mirchi,4.5,Indian
6237,d4064145,The Arthouse,4.5,Indian International
6238,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6239,d5901185,Fountain Sizzlers,4.5,Indian
6240,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6241,d21387580,Fiona,5.0,Italian Indian Bar Asian
6242,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6243,d2034920,Namak,5.0,Indian
6244,d8010527,Saptami,5.0,Indian
6245,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6246,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6247,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6248,d15223662,Ummrao,5.0,Indian
6249,d804433,Kebabs & Kurries,5.0,Indian
6250,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6251,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6252,d19428928,Tanatan Shivaji Park,5.0,Indian
6253,d1014520,Peshawri,4.5,Indian Healthy
6254,d3268182,Nawab Saheb,5.0,Indian
6255,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6256,d16845556,Yeda Republic,5.0,Asian
6257,d6158439,The Brasserie,4.5,Indian International Asian
6258,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6259,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6260,d1138825,Lotus Cafe,4.5,Indian Cafe International
6261,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6262,d1370074,Dakshin Coastal,4.5,Indian
6263,d947165,Flamboyante,4.5,Indian
6264,d5899260,Bombay High,5.0,Bar
6265,d7707818,The Bombay Canteen,4.5,Indian
6266,d1202559,It's Mirchi,4.5,Indian
6267,d4064145,The Arthouse,4.5,Indian International
6268,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6269,d5901185,Fountain Sizzlers,4.5,Indian
6270,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6271,d21387580,Fiona,5.0,Italian Indian Bar Asian
6272,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6273,d2034920,Namak,5.0,Indian
6274,d8010527,Saptami,5.0,Indian
6275,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6276,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6277,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6278,d15223662,Ummrao,5.0,Indian
6279,d804433,Kebabs & Kurries,5.0,Indian
6280,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
6281,d21511592,Rasoi Kitchen & Bar,5.0,Indian
6282,d19428928,Tanatan Shivaji Park,5.0,Indian
6283,d1014520,Peshawri,4.5,Indian Healthy
6284,d3268182,Nawab Saheb,5.0,Indian
6285,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
6286,d16845556,Yeda Republic,5.0,Asian
6287,d6158439,The Brasserie,4.5,Indian International Asian
6288,d17609451,Gallery Café,5.0,Indian International Asian Healthy
6289,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
6290,d1138825,Lotus Cafe,4.5,Indian Cafe International
6291,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
6292,d1370074,Dakshin Coastal,4.5,Indian
6293,d947165,Flamboyante,4.5,Indian
6294,d5899260,Bombay High,5.0,Bar
6295,d7707818,The Bombay Canteen,4.5,Indian
6296,d1202559,It's Mirchi,4.5,Indian
6297,d4064145,The Arthouse,4.5,Indian International
6298,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
6299,d5901185,Fountain Sizzlers,4.5,Indian
6300,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
6301,d21387580,Fiona,5.0,Italian Indian Bar Asian
6302,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
6303,d2034920,Namak,5.0,Indian
6304,d8010527,Saptami,5.0,Indian
6305,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
6306,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
6307,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
6308,d15223662,Ummrao,5.0,Indian
6309,d804433,Kebabs & Kurries,5.0,Indian
6310,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
